[2026-04-07 16:52:36] FILE: 912_VI_THUOC_DAO_TIEN | ID: VI_THUOC_DAO_TIEN | STAGE: 2 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 16:55:00] FILE: 916_VI_THUOC_CAT_SAM | ID: VI_THUOC_CAT_SAM | STAGE: 2 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:04:16] FILE: 928_VI_THUOC_THO_TAM_THAT | ID: VI_THUOC_THO_TAM_THAT | STAGE: 3 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:05:12] FILE: 929_VI_THUOC_TOA_DUONG | ID: VI_THUOC_TOA_DUONG | STAGE: 2 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:08:36] FILE: 943_VI_THUOC_DUA_HAU | ID: VI_THUOC_DUA_HAU | STAGE: 4 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:13:08] FILE: 952_VI_THUOC_LOC_NHUNG_ME_NHUNG | ID: VI_THUOC_LOC_NHUNG_ME_NHUNG | STAGE: 4 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:18:22] FILE: 966_VI_THUOC_HUYET_LINH | ID: VI_THUOC_HUYET_LINH | STAGE: 4 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:22:02] FILE: 974_VI_THUOC_ONG_DEN | ID: VI_THUOC_ONG_DEN | STAGE: 2 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:31:08] FILE: 991_VI_THUOC_GIUN_DAT | ID: VI_THUOC_GIUN_DAT | STAGE: 3 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:32:03] FILE: 994_VI_THUOC_XUONG_HO | ID: VI_THUOC_XUONG_HO | STAGE: 2 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:33:40] FILE: 998_VI_THUOC_LONG_DUYEN_HUONG | ID: VI_THUOC_LONG_DUYEN_HUONG | STAGE: 4 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:35:35] FILE: 1000_VI_THUOC_MIET_GIAP | ID: VI_THUOC_MIET_GIAP | STAGE: 3 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:38:13] FILE: 1003_VI_THUOC_RAN | ID: VI_THUOC_RAN | STAGE: 2 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:39:01] FILE: 1003_VI_THUOC_RAN | ID: VI_THUOC_RAN | STAGE: 3 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:40:03] FILE: 1010_VI_THUOC_XA_HUONG | ID: VI_THUOC_XA_HUONG | STAGE: 2 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:41:20] FILE: 1015_VI_THUOC_QUY_BAN_VA_CAO_QUY_BAN | ID: VI_THUOC_QUY_BAN_VA_CAO_QUY_BAN | STAGE: 2 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:42:58] FILE: 1017_VI_THUOC_TE_GIAC | ID: VI_THUOC_TE_GIAC | STAGE: 2 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:46:25] FILE: 1023_VI_THUOC_TOC_ROI_L | ID: VI_THUOC_TOC_ROI_L | STAGE: 3 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:48:55] FILE: 1027_VI_THUOC_CA_NOC | ID: VI_THUOC_CA_NOC | STAGE: 2 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:57:03] FILE: 1048_VI_THUOC_OC_SEN | ID: VI_THUOC_OC_SEN | STAGE: 2 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:59:28] FILE: 1053_VI_THUOC_DAM_PHAN | ID: VI_THUOC_DAM_PHAN | STAGE: 4 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 17:59:48] FILE: 1053_VI_THUOC_DUYEN_DON | ID: VI_THUOC_DUYEN_DON | STAGE: 4 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse

--- BẮT ĐẦU PHIÊN CHẠY LẠI (RETRY) LÚC 2026-04-07 19:39:17 ---

--- BẮT ĐẦU PHIÊN CHẠY LẠI (RETRY) LÚC 2026-04-07 19:42:19 ---
[2026-04-07 19:42:48] FILE: 62_VI_THUOC_BONG | ID: VI_THUOC_BONG | STAGE: 2 | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse

--- BẮT ĐẦU PHIÊN CHẠY LẠI (RETRY) LÚC 2026-04-07 19:55:43 ---
[2026-04-07 19:56:15] FILE: 62_VI_THUOC_BONG | ID: VI_THUOC_BONG | STAGE: 2A | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse
[2026-04-07 19:56:42] FILE: 62_VI_THUOC_BONG | ID: VI_THUOC_BONG | STAGE: 2B | LỖI: Lỗi Schema hoặc API trả về rỗng không thể parse

--- BẮT ĐẦU PHIÊN CHẠY LẠI ĐIỂM (SELECTIVE RETRY) LÚC 2026-04-07 19:57:58 ---

--- BẮT ĐẦU PHIÊN CHẠY LẠI ĐIỂM (SELECTIVE RETRY) LÚC 2026-04-07 20:01:03 ---

--- BẮT ĐẦU PHIÊN CHẠY LẠI ĐIỂM (SELECTIVE RETRY) LÚC 2026-04-07 20:05:03 ---

--- BẮT ĐẦU PHIÊN CHẠY LẠI ĐIỂM (SELECTIVE RETRY) LÚC 2026-04-07 20:19:52 ---
